pH_H2O,EC,P,N,K,Elev,OC,OC_log
-0.941330943493305,-0.8930932281221201,-0.7842400129950267,0.3525592313596681,-0.8768814965152536,0.6457694381142491,29.1,3.40452517175483
1.4062839326159073,0.5569415442983472,0.4391362754570684,-0.30036276612537016,1.4642768598138973,0.051524165291889974,18.1,2.9496883350525844
0.07767398654479915,-0.62578440136595,0.3455144041240846,-0.5879007493433449,0.37168900184794323,4.817872405827775,12.4,2.5952547069568657
0.6931743646383909,2.294617857513118,-0.3027211570582501,1.7077074521167521,0.0400650720718017,0.6326055864309653,219.3,5.394990253808298
-1.0755760633309621,0.6005302941640701,1.1783933226794623,2.045100661257218,0.9110926409160262,0.9948609354931377,481.0,6.1779441140506
0.10858976662758338,0.7292373810139942,0.619323944406133,0.3018931978586092,0.2923732297010049,-0.13264925469119107,23.4,3.1945831322991562
1.5262946280573428,0.6678264834783807,-1.4997445294272422,-0.06415450365252255,1.5378014256612034,-0.13058555301103505,22.0,3.1354942159291497
1.4222667788751904,0.3386009549947628,-0.4203661847780475,-0.06415450365252255,0.5937003462106458,-0.19018443069861415,18.7,2.9806186357439426
1.558351507446896,0.09042936914199726,-0.36033305296962514,-0.30036276612537016,1.2171540596963784,-0.14303647032123865,18.7,2.9806186357439426
-0.6859780678893279,0.8794140089529828,1.145772352298302,2.006514229922818,0.5313242216169678,4.849348988886594,419.9,6.042395275776525
1.246773337282666,0.8497797366632148,-0.7550341792791836,-0.13808634195518038,0.46980380502550817,-0.3028042834633618,15.5,2.803360380906535
0.8742490133999562,1.9051565010398364,-0.8140319368809091,1.314817454155534,1.0905636362019109,0.1890807882260333,63.8,4.1713056033582285
0.7954201421820845,2.177807959475216,0.40163021690431183,1.2692768381611204,-0.7239201574822424,0.39923868867090095,72.1,4.291828366755733
1.1751839711182532,1.1073047263336073,-0.35300295851928015,0.133638973615029,1.7934949176165105,-0.16845100612884345,21.7,3.122364924487357
-0.5801767309628908,1.3631143742874383,0.6788186785885562,0.7187576377421018,-0.4625264360985176,0.5394729531136135,34.9,3.580737295494233
-1.112747546740461,0.631593568767299,0.27304738745472534,1.1286083303912726,0.2842427532160165,0.254423093058229,75.4,4.335982696172475
1.4862554205133893,0.7870503955926105,-0.6798597115895327,-0.30036276612537016,0.8046114934478892,-0.1182972086201608,18.3,2.9601050959108397
1.0719885565824232,1.5039705966376689,1.2056792279198527,0.871548780667883,1.8241466985721448,-0.11221217914398258,46.2,3.8543938925915096
1.5984543626322334,-0.16128739882544924,-0.5401596658616731,-0.30036276612537016,0.5287062156247824,-0.2102064875568622,19.3,3.0106208860477417
1.454249669587319,-0.03559738769493373,-1.364540959023626,-0.06415450365252255,1.1189334276747278,-0.27320660748115616,19.5,3.0204248861443626
1.558351507446896,0.6364891596630912,-1.0294163281523718,-0.3897098542947442,0.5891945445436421,-0.07648761023231891,14.5,2.740840023925201
-0.3369576260249064,1.6348228048092694,0.6753936943837606,1.1850101340335923,0.4048036377743481,0.3478027184218706,49.5,3.9219733362813143
1.2228969882493268,0.6498486839290532,-1.5155099928981794,-0.2166663758133987,0.7013351989712586,-0.20348202892457629,16.6,2.8678989020441064
1.0482100051323462,0.5556351599444999,-0.7358787261340325,-0.8173808733103505,-0.17413037986782523,-0.3002962624366171,11.4,2.517696472610991
1.3025359956250364,0.8543498785910367,0.23049861801136415,0.133638973615029,1.8054096396720127,-0.3053201422892165,28.4,3.380994674344636
0.8979276386116792,0.10369508215639746,0.3366676467435628,-0.3897098542947442,0.7301517755213646,-0.27806590118073393,14.5,2.740840023925201
1.254735050272234,1.2374906710386444,-1.20076776459789,0.24865968332719504,1.830825005406199,-0.19902734010660933,23.4,3.1945831322991562
1.4062839326159073,1.5045315489026077,0.6229002498961588,-0.30036276612537016,1.2679830083523518,-0.05910254007584963,16.3,2.8507065015037334
1.558351507446896,0.23006867240764198,-1.4083270695268648,-0.5879007493433449,-0.10524521889269352,-0.14303647032123865,19.8,3.0349529867072724
0.5911938223591406,1.0622375319598896,-1.006438157464903,0.005541133365465815,1.5770484429000962,-0.2147182160983829,22.1,3.139832617527748
-1.0532481961112148,-0.7504181306145467,-0.98380352409077,-0.06415450365252255,-0.653134032063205,-1.2181460838923996,26.6,3.3178157727231046
1.270662862856665,1.1733682062183457,-1.0645494195895864,-0.3897098542947442,0.4812467463858952,-0.0803928791305996,14.0,2.70805020110221
1.430260353774849,0.07026787529270483,-1.5155099928981794,0.07136463715320429,0.7574921671020458,-0.1857956018197934,31.6,3.484312288372662
1.430260353774849,0.7549183706363789,-0.23384442013563347,-0.2166663758133987,1.040400343319684,-0.24932623596832115,20.8,3.0819099697950434
1.3184812937286934,0.28347994990072206,-0.716968324895104,-0.8173808733103505,0.7938459591440992,-0.310375649269239,13.7,2.6878474937846906
1.6305619516038432,0.5569415442983472,-1.5475202361173372,-0.6982694489416289,0.14562441011344499,-0.341405529344461,14.7,2.7536607123542622
1.2786289596742229,1.6534477846243036,-0.3027211570582501,0.19265169126555953,1.640169327299782,-0.27320660748115616,23.2,3.186352633162641
0.7954201421820845,0.9326974727130294,-0.8342298148595315,-0.06415450365252255,-0.8543041797698455,-0.3600949845695073,25.3,3.269568939183719
1.4862554205133893,0.21376198224711557,-0.764705666576891,-0.4853204138923151,0.010398670993952804,-0.35470845452275374,15.9,2.8273136219290276
1.4062839326159073,0.9804265815850359,0.012144299477405614,-0.06415450365252255,1.6296799854980426,-0.34935963540986753,18.8,2.9856819377004897
-0.8514683276711468,1.6355644470514148,0.46759002087171664,1.314817454155534,0.5791283545834379,0.8745472068780248,78.3,4.373238128640803
-0.8139405846506634,1.5900921454553805,-0.11775985878533642,0.6489963895772077,-0.33966315078651155,1.0370174080107235,52.3,3.975936331171799
-0.45880539342035404,0.8892883924539903,-1.4083270695268648,0.6489963895772077,-0.7105145830245386,0.6204393749041693,50.2,3.9357395320454622
-0.7989156113041415,1.4361824209836287,-0.6347533093121063,1.314817454155534,-0.47803399658221923,0.5229741799151435,58.1,4.079230924412053
-0.7613186761939426,-0.39621153530694236,-1.3360175946595472,0.9756957745120269,-1.3217118059727497,0.9948609354931377,61.1,4.128745988939433
-1.2609059444480772,0.7811265803327915,-0.13645221310569083,1.2692768381611204,-0.11704442217351647,1.2426733022722303,102.7,4.641502115235482
-1.540006330611365,1.8285539135100484,0.18159503514566436,1.7912175542062687,0.6051484176024953,1.2481342495231154,236.0,5.4680601411351315
-0.34458688837269574,1.8305938090192118,-0.33845474663370684,1.3705354621844512,0.47144439782184067,0.8962705605653868,113.1,4.73707525686803
-0.39794046262009675,-0.7221343290118295,-0.2405831878162981,0.871548780667883,-0.6030960473938293,0.7927938770299083,62.6,4.152613470346076
0.6931743646383909,1.1934143120719911,-1.5967803697577398,1.1850101340335923,-0.6166644526026462,0.46616800423437915,52.3,3.975936331171799
0.3491013967721534,1.9727038657747071,-0.004868985581874088,1.8069796162570453,-0.3557990378630873,0.9037637093316011,265.9,5.586874056410478
-0.47400306389072955,-0.09802871754331931,-0.7263932607307639,0.9253857129713822,0.10754431490475477,0.9895228296698746,43.7,3.7999735016195233
-1.0904509160872078,2.3083294441894213,0.8180725565471592,1.4894042487206727,1.1487558919590248,0.8496582998623955,129.0,4.867534450455582
-0.7387369633636571,2.0873434355801366,-0.2747673562876303,1.1286083303912726,0.47961790313358094,0.9984110431731905,97.5,4.590056548178043
-0.618006017752187,1.46393987739924,1.3070262988007755,2.02261698869914,0.9755351990029176,0.7513992617306055,313.3,5.750347943803522
-0.1839923063973902,1.4680122085065688,-1.2137726137960767,1.2200759180897889,-0.24680399758688668,0.9186550149572136,52.9,3.9871304779149512
-1.444886862062098,0.6737587902503387,0.13602211817546145,1.0452904938127758,-0.43636402730412377,1.0230717535876797,107.3,4.684905154006945
-1.3346630690893015,1.1591540140417245,-0.6890495815606117,0.6845703072690974,-0.803125413341976,1.1244021026782185,44.6,3.8199077165203406
-1.1572841711953636,1.4433390434772833,-0.33845474663370684,0.6845703072690974,-0.755294207326318,0.7676767727239632,44.1,3.8088822465086327
-1.6855852316245876,-0.13947990983010197,0.028950293150547382,1.5302974358661987,-0.17589930264985526,1.0151809957002134,155.9,5.055608659738987
-1.0904509160872078,0.7538134672107858,-0.42805014359324656,0.6489963895772077,0.5659308625786247,0.6835419897369445,38.6,3.6788291182604347
0.05450510335866256,-0.6739720175123755,-1.2534582357322341,-0.06415450365252255,-0.413894598412907,0.3410622579254293,19.1,3.0007198150650303
-1.1721128408754107,0.37326681029988634,0.9154906856990278,0.5733250189207204,0.16632241428957426,0.8726453465063039,26.8,3.3250360206965914
0.7796729007588443,1.4153336334207929,0.7932859441997218,0.44691747377535745,-1.0968320798442217,0.6059356248550823,23.4,3.1945831322991562
-0.007202924051301321,1.1435783497568328,-0.716968324895104,0.5330250074628671,-0.8617856638609975,0.36782044175818523,27.8,3.3603753871419
-1.1721128408754107,-1.420414683640924,0.9126462880424445,-1.5915271128222757,-1.9435664910435984,1.0799397071813075,8.8,2.2823823856765264
-0.8139405846506634,-1.282737419506264,-1.4382128898557738,-0.5879007493433449,-1.1559962232173047,0.30682834764493006,16.2,2.8449093838194073
-0.23761204805888517,1.8305938090192118,0.7995279276458003,1.8017995150365689,-1.0524677874024921,0.2057486308539376,147.8,5.002603122398992
0.4582408979099055,-0.657166262843538,-0.6347533093121063,-0.6982694489416289,-0.24633712048091078,0.2688024415770631,11.2,2.501435951739211
-0.9861531110674912,0.7800462718927195,-1.0645494195895864,0.5733250189207204,-0.909176687711879,0.53477794414246,22.1,3.139832617527748
0.8821403575376977,1.3981066278369543,-1.364540959023626,0.9996378678854216,-0.994526998220214,0.5980684041479267,41.5,3.7495040759303713
-0.8889462401657197,1.5797092654157778,-1.3360175946595472,0.6119469177217353,0.12248195058937847,0.4624641296099306,40.4,3.7232808808312687
0.8190526147609064,0.25120574472251556,0.9899524942229108,-0.4853204138923151,-0.40332926645059713,0.22811327128333134,13.1,2.6461747973841225
1.238813088351228,1.307203705759227,-1.4841349024611987,0.5330250074628671,-0.5187805102697335,0.4248766511621208,54.0,4.007333185232471
-0.5271360174113245,-0.09692649453288106,-0.36033305296962514,0.9756957745120269,-0.11366249316960046,1.0125432390333018,46.4,3.858622228701031
-0.5953141616123508,-0.5250305420180948,-0.2006251455713479,0.6489963895772077,-0.6788997553757309,0.9787995510317333,31.0,3.4657359027997265
-1.2978116850136787,-0.16128739882544924,-1.4841349024611987,0.9996378678854216,-0.0389634321468141,1.1326772010612294,108.7,4.697749367281185
-1.4228820974373952,0.5225046395949728,-1.1249682231364682,1.2200759180897889,-0.11873862774063826,0.9966368491735506,129.4,4.870606649492553
-1.8734169280452586,0.14176543117728502,0.5342365582886974,1.585887081589113,0.18333057002486483,1.2752214873742886,192.1,5.263208189434469
-1.496152643214728,0.050765551251306024,0.665063925941408,1.5770593155427148,0.3663857838505809,0.902828811905816,150.3,5.01926462079431
0.8426989821689207,0.08565788160539511,-0.9950784996105227,-0.4853204138923151,-0.786039263209241,0.5810712109965555,14.4,2.7343675094195836
0.7481970515582176,1.451627671234583,3.2798602744145895,0.005541133365465815,1.9321580812165453,0.3109844448126558,22.1,3.139832617527748
-1.2682914212297935,-0.44972678687744483,-0.14905402046202168,1.1286083303912726,-0.20181845612752974,5.056339962675386,106.3,4.675628649636653
-1.430219256002769,0.5292042266765551,0.4432387987050377,1.643358898235252,0.23700588074742635,1.1597378543660446,211.9,5.360822571899434
-1.1646995641523288,0.7843614950499697,-0.44354235786177476,0.9996378678854216,0.6096022422027239,0.9260539116266174,65.9,4.203198967134183
-1.5253975561378728,0.6558717119863028,0.06195892661983595,1.2692768381611204,-0.05664136309806978,1.0046072464725608,120.7,4.801558999993482
-1.2091473709560117,0.4808106207099014,-1.3080071954271084,2.3405385085618784,-1.2240644999799912,0.8868588412038624,488.256,6.192885869869868
-0.8739610768271152,0.6377099057684104,-0.6798597115895327,1.1667386740520633,-0.5957546584383979,1.2798292271526126,101.2,4.626931677769604
-1.231342492079721,1.4070625949407964,0.5681953027414349,1.5680635506253393,-0.1910315304507815,1.1169241104029715,132.7,4.895598484107897
-1.678328515174949,-0.20004620681370947,-0.13019361488081146,1.1667386740520633,-0.15221623338256388,1.1646179879114587,104.5,4.658710952916121
-1.408201086850835,0.11682368304299226,-0.06910435768271331,1.2848424270228833,-0.23194539494931338,0.9671108365943184,120.2,4.797442073635214
-1.605632017746321,0.13258494420085576,0.1964524394961831,1.5203824830368637,-0.13923988260074793,1.1491223539270228,145.5,4.987025428457122
-0.10724155345274909,1.4229349829700622,-0.8240966490615739,0.7832935611394353,-1.4182892706619945,0.6717681450506668,31.2,3.4719664525503626
0.3491013967721534,1.0495075980451471,0.2776930916723364,1.0881982598888718,0.8703740951290257,0.7483291804599196,64.1,4.175924549214524
-0.7161376737916749,-0.517461498213549,-1.4533718229621624,1.2369106790616418,-0.2637227920152961,0.9416751077998362,95.2,4.566429357671661
0.7639318663169027,1.5760505186674332,-1.423198826952741,1.202782283336907,-1.089628162309635,0.5499823029026967,52.7,3.983413001514819
-1.3199290648607638,0.31174669380436004,-0.7454254512705951,0.7832935611394353,-0.4713652741903974,1.1694860314571207,76.0,4.343805421853684
-0.21464288618731606,2.6710127552397203,1.290362616035751,2.045100661257218,1.1427070086747546,1.3801637104078992,343.2,5.841222883777439
-1.678328515174949,0.9174515364415418,2.134682290028426,1.6355823275868584,-0.16093836812759824,0.9065654244378526,197.0,5.288267030694535
-1.1869330330761612,-0.12364053562415812,-0.22046263525828835,1.2848424270228833,0.5123617705458907,1.146664415139773,123.8,4.826712455935327
-1.605632017746321,1.6814739199510491,1.4547773802288677,1.78581240483165,0.49850122697929367,1.2175193710809948,268.9,5.598051520023959
-1.444886862062098,0.0006689762121798267,0.24007062564804235,1.253305131458788,-0.20815177702685483,1.1702962024878711,112.4,4.730921391293652
-1.5764881229207917,0.9514721595438361,0.46759002087171664,2.0353422197235096,1.0758079298480399,1.4492421284613046,366.8,5.907539312170221
0.3335362389148415,0.7404724215768204,-0.8859536506846235,0.6489963895772077,-0.6429701451502614,0.9689140142459607,32.5,3.5115454388310208
0.6382285784448399,2.1105515077748116,-0.5653551501175846,1.5495478304257482,-0.16619938962462744,1.0326706166438078,85.1,4.455509411433685
-0.9188924601684227,1.8854949916965265,1.6969123971107856,1.022824009282733,0.41509550000871054,1.1936477790826452,45.2,3.832979798087693
0.3335362389148415,1.3918859001975217,-1.5314342241971823,0.7832935611394353,-1.1353433970760614,0.6685417881500153,34.4,3.5667118201397288
-1.765251978374997,0.4661176089106025,-0.5653551501175846,1.8366042878653714,0.7187885089548042,1.0603169825041021,285.6,5.6580875153940715
-1.0010775126487654,1.3977964529629336,1.1339088669304802,1.6276678126377213,0.38165003030420575,1.07909076233135,151.3,5.025852259901116
-1.0458014288750017,0.20073662281347066,0.4142505084855484,1.478644803586551,-0.0011894403426096702,1.2551339650228934,126.2,4.845760650906022
-1.430219256002769,1.3139342733276844,2.0649242251418922,2.000931262450271,1.2811737396592588,1.0714331009223461,362.5,5.895779296973574
-1.4155427065497657,0.02395664577898388,0.31879653788897455,1.7803288664072177,-0.820442665974155,0.47477283876771614,246.6,5.511814540810441
-1.5910647034706247,0.3471654413269221,0.7838653512721273,1.59455165292284,0.7485875482323219,1.0054907148314363,186.3,5.2327116094500425
-1.3567476346398064,1.6920515233098237,0.017769096009194747,0.8431857831583942,-0.05988093307994076,0.8583143923015205,40.4,3.7232808808312687
-0.09187022908606744,1.5206697736798243,0.23529310635599515,1.2848424270228833,-0.22641632997036806,0.5300678622210883,62.0,4.143134726391533
-1.2609059444480772,0.004749438654300853,0.20136893594838962,1.409010203539887,0.037806296586905326,1.0697271831822026,147.5,5.000584958242754
-1.5253975561378728,-0.0991318742623684,-0.4513514523578456,1.3836571250007994,-0.4075451510558304,0.9625950095574044,140.9,4.955122584165997
-1.1350253261032646,0.2033525410870046,0.5756233518544989,1.409010203539887,0.3734521478982101,0.9251307351670796,104.8,4.661550519424199
-0.7763633514514177,1.307203705759227,-1.2401160566362623,0.7832935611394353,-0.12298364065183046,0.8830799095363709,31.9,3.493472657771326
0.5990289810601239,1.5411753102281092,0.051043877806259526,0.7832935611394353,0.04906217929282705,0.8669272115946972,42.2,3.765840495250065
-1.0606928929251418,1.169927548952242,0.051043877806259526,0.8989316157722164,-0.7874544372477116,0.7370225984378156,37.1,3.6402142821326553
-1.408201086850835,-0.10134099465887343,-0.23384442013563347,1.433243835271702,-0.12894959774591566,1.0824842663940741,126.5,4.848116364598481
-1.4522173024731229,0.358749110131127,-0.2473542531802289,1.7803288664072177,0.17383251785050827,0.6413938958857164,197.9,5.292802185859927
-1.40085724183947,1.0059997054412424,1.0216763513181188,1.478644803586551,-0.028626725905163013,0.9589741981967894,127.5,4.855928904335275
-0.7010617507358121,1.1077098551509057,1.1267355000973385,1.0670712972500644,0.6258104906340856,1.0265679940847876,51.6,3.9627161197436642
-1.2165478841160084,-1.1449103864417696,-0.5738515454461017,0.24865968332719504,-0.615425060553926,1.3581129840514787,40.0,3.713572066704308
-0.9562798034427848,0.891743749220314,0.487544909213176,1.2369106790616418,0.2114290229546686,0.8868588412038624,106.0,4.672828834461906
-0.45880539342035404,1.5639371963173945,-0.6083410971284151,0.6845703072690974,-0.1010565305552043,0.6270874040170639,27.7,3.3568971227655755
-1.3199290648607638,-0.9911620668163237,-0.3975579946585809,0.6489963895772077,-0.2799038949287919,0.8106469887740358,61.9,4.141546163706395
-0.8889462401657197,1.1990219110247953,-1.1750831534382666,0.6489963895772077,-1.208177214991546,0.5511454049015397,29.3,3.4111477125153233
-1.7290756752011056,0.6558717119863028,0.3232867455241758,1.4676568124549032,-0.05988093307994076,0.6952290027566276,185.5,5.2284312390838705
-1.0458014288750017,-0.933144457783719,-1.3935951188106026,1.022824009282733,-0.629124186668917,0.5488182855988476,70.6,4.2710950739666
-1.2978116850136787,0.6678264834783807,0.7583989109858813,1.6510012085765204,0.7667807284613484,1.2309214458529505,210.4,5.353752073436137
-1.1943399422564158,-0.3171157435516421,-0.5072316768574126,0.751640238846771,-0.6569662249450604,0.7585405055217741,63.2,4.162003210695915
-1.1276014993426078,-0.09033268315697358,-1.3360175946595472,0.6119469177217353,-1.3769446229125155,0.5134618968667389,48.8,3.9080149840306073
-1.5327030866156917,1.727665406837332,1.121929944542503,1.75757453635022,0.28235952624270005,1.26597483906047,164.8,5.110782242701195
-1.0606928929251418,-0.6621867227952494,0.4473286336434833,0.6489963895772077,-0.027043563416262816,1.0256945516347455,65.2,4.192680462942962
0.031351666513563185,2.13006753974449,0.40585032952606553,1.3292560063247194,1.6679287890753798,0.563879685245487,52.1,3.9721769282478934
-1.902167408265982,0.41287791135868,1.0164447472056806,1.8639476809162416,0.11254204047688456,0.7777692512906028,315.0,5.755742213586912
-1.7218332232611755,-0.10799091710122292,-0.764705666576891,1.1286083303912726,-0.5537401718194586,0.8312394470529062,115.7,4.75960653929251
-0.9562798034427848,-0.9069840438511878,-1.0645494195895864,0.5330250074628671,-1.2260646506919035,0.6137624249599031,36.3,3.6189933266497696
-1.488835735569429,0.10839947223395158,0.2062676491802481,1.2369106790616418,-0.09688102608100652,1.0099017053765575,104.9,4.662495252607361
-1.5107796505238436,0.16263079729022564,0.5866867292156079,1.6276678126377213,-0.2866250090419311,1.115258389799709,164.0,5.10594547390058
-0.6482350467146061,0.9635113788873081,-0.010586974993926608,0.8137872677283898,0.2291876340696979,0.8165561635398928,34.1,3.55820113047182
0.6853202454037299,1.4223288749023815,-1.006438157464903,1.35710253430256,-1.0265781689236573,0.5170363010125624,81.4,4.411585436915426
-0.8289576396252142,0.815176089210033,0.14628217511966096,0.4008444140474353,-0.9928623453758478,0.2956792577635466,32.0,3.4965075614664802
-0.31405890411125287,1.1085196697428776,-0.033698294749474174,0.07136463715320429,0.6971689822075177,0.08709708758523908,21.1,3.095577608523707
-1.656544201591204,0.07026787529270483,-0.1553977065105528,0.9756957745120269,-0.9264257793601712,0.9251307351670796,77.5,4.363098624788363
-0.3827057610396305,0.9584334458755711,-1.3502140627178605,0.871548780667883,0.5582587207563616,0.1581642848618024,43.3,3.7909846770510898
-0.5877463972882163,1.1474929156702491,-1.0764431784588104,0.6845703072690974,-0.7566758394504831,0.24862463257619713,33.2,3.5322256440685598
-0.8964358126879788,0.9970925139882785,-1.2401160566362623,0.19265169126555953,1.0103802410496416,0.11833006197524136,38.8,3.6838669122903918
-1.765251978374997,-0.056787617731943636,0.3586755869497859,1.35710253430256,-0.45156155294436895,0.9508006622291336,106.3,4.675628649636653
-1.620190035119787,0.643794845667129,-0.47503585189422576,0.5330250074628671,-0.6104793402410683,0.27735164909971766,43.8,3.8022081394209395
0.372461463596126,1.8705364016376083,2.0798691970377723,1.3836571250007994,0.2979735255596285,0.5946842192728099,66.8,4.216562194946349
-1.2978116850136787,-0.2473707623553906,0.4473286336434833,1.3964785401041646,-0.3834874482473454,0.730822120480309,110.5,4.7140245909001735
-1.649278055530647,-0.2072174938735348,0.11002907712474176,1.6276678126377213,-0.00507463287205231,0.8554338662245793,171.0,5.147494476813453
0.4114276690783838,1.561285050309737,-1.4382128898557738,1.0881982598888718,-0.9014127866501059,0.9877399904646674,80.9,4.405498990859024
0.6382285784448399,0.09518302932311763,-1.2941890234687874,0.44691747377535745,-0.050991039607624265,0.4710914515037166,25.4,3.2733640101522705
-1.4595454963958974,-0.49055457820330484,-0.7941044542170009,1.022824009282733,-1.208177214991546,0.6359070534236907,74.8,4.328098292648326
-1.7435534001181987,0.7482732060974905,0.4350209901755142,1.1850101340335923,-0.6788997553757309,0.9389283470672461,91.7,4.529368472571809
-0.8439667545442491,2.136335961320134,0.4432387987050377,1.558894789240451,0.45936730908296347,0.7162613681767154,75.3,4.334672938290411
0.28688038049346615,-0.3742978073446904,-0.5823977843852074,-0.5879007493433449,-0.3227336426794621,0.14080633551282745,12.2,2.580216829592325
